tweets;related;rainfall class;precision;recall;Normalized tweets;Normalized related;Normalized rainfall class;Normalized precision;Normalized recall;Next batch rainfall class
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;1.38;0.0;0.0;0.0;0.0;0.03629668595476065;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
5;0;0.4;0.0;0.0;0.20833333333333334;0.0;0.010520778537611783;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
7;0;0.0;0.0;0.0;0.2916666666666667;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
7;0;0.0;0.0;0.0;0.2916666666666667;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.010520778537611783;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
5;0;0.0;0.0;0.0;0.20833333333333334;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
12;0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.010520778537611783;0.0;0.0;1
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
8;0;4.73;0.0;0.0;0.3333333333333333;0.0;0.12440820620725934;0.0;0.0;1
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0
0;0;5.72;0.0;0.0;0.0;0.0;0.1504471330878485;0.0;0.0;0
6;0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0
0;0;1.18;0.0;0.0;0.0;0.0;0.031036296685954756;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.0052603892688058915;0.0;0.0;0
3;0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0
6;0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.98;0.0;0.0;0.125;0.0;0.025775907417148865;0.0;0.0;0
24;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0
5;0;0.0;0.0;0.0;0.20833333333333334;0.0;0.0;0.0;0.0;0
2;0;0.6;0.0;0.0;0.08333333333333333;0.0;0.015781167806417674;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2;0;6.29;0.0;0.0;0.08333333333333333;0.0;0.1654392425039453;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;17.11;0.0;0.0;0.0;0.0;0.45002630194634397;0.0;0.0;1
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0
1;0;0.79;0.0;0.0;0.041666666666666664;0.0;0.02077853761178327;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.0052603892688058915;0.0;0.0;0
0;0;2.55;0.0;0.0;0.0;0.0;0.06706996317727511;0.0;0.0;0
3;0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.010520778537611783;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
3;0;0.2;0.0;0.0;0.125;0.0;0.0052603892688058915;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
20;0;0.0;0.0;0.0;0.8333333333333334;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
15;1;0.2;4.143978385008743e-06;0.0016129032258064516;0.625;1.0;0.0052603892688058915;1.0;1.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0
5;0;0.0;0.0;0.0;0.20833333333333334;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
7;0;0.0;0.0;0.0;0.2916666666666667;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.0;0.0;0.20833333333333334;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
17;0;0.0;0.0;0.0;0.7083333333333334;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.0;0.0;0.20833333333333334;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0
12;0;0.4;0.0;0.0;0.5;0.0;0.010520778537611783;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.4;0.0;0.0;0.16666666666666666;0.0;0.010520778537611783;0.0;0.0;0
8;0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
12;0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
18;0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
5;0;0.39;0.0;0.0;0.20833333333333334;0.0;0.010257759074171488;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
2;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.08333333333333333;1.0;0.0;1.0;1.0;0
3;0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.0;0.0;0.20833333333333334;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
9;0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0
6;0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
9;0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0
2;0;2.36;0.0;0.0;0.08333333333333333;0.0;0.06207259337190951;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
3;0;1.97;0.0;0.0;0.125;0.0;0.051814834297738026;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
15;0;0.0;0.0;0.0;0.625;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0
4;0;1.18;0.0;0.0;0.16666666666666666;0.0;0.031036296685954756;0.0;0.0;0
3;0;0.2;0.0;0.0;0.125;0.0;0.0052603892688058915;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.4;0.0;0.0;0.08333333333333333;0.0;0.010520778537611783;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.010520778537611783;0.0;0.0;0
2;0;1.58;0.0;0.0;0.08333333333333333;0.0;0.04155707522356654;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
6;0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.0052603892688058915;0.0;0.0;0
10;0;1.77;0.0;0.0;0.4166666666666667;0.0;0.046554445028932134;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
6;0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;2.35;0.0;0.0;0.0;0.0;0.06180957390846922;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11;0;0.0;0.0;0.0;0.4583333333333333;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0
9;0;0.59;0.0;0.0;0.375;0.0;0.015518148342977378;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
12;0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
14;0;0.0;0.0;0.0;0.5833333333333334;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
11;0;0.0;0.0;0.0;0.4583333333333333;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
5;0;0.0;0.0;0.0;0.20833333333333334;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
6;0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
1;0;0.2;0.0;0.0;0.041666666666666664;0.0;0.0052603892688058915;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.0;0.0;0.20833333333333334;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.0052603892688058915;0.0;0.0;0
3;0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
9;0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11;0;0.0;0.0;0.0;0.4583333333333333;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.2;0.0;0.0;0.08333333333333333;0.0;0.0052603892688058915;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
16;0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
