year;month;day;hour;minute;tweets;related;rainfall (mm/30min);precision;recall;Next batch rainfall (mm/30min);Next batch rainfall class
2016;1;11;20;0;21;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;6;30;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;21;21;0;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;4;12;0;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;3;0;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;13;0;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;5;30;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;24;11;0;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;6;18;0;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;11;16;0;9;0;0.4;0.0;0.0;0.0;fraca
2016;1;10;3;0;0;0;5.51;0.0;0.0;1.19;fraca
2016;1;21;19;30;14;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;10;0;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;19;2;30;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;24;17;0;21;1;0.0;4.143978385008743e-06;0.0016129032258064516;2.17;fraca
2016;1;20;0;0;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;11;3;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;11;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;8;13;0;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;23;0;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;7;7;30;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;21;23;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;1;0;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;16;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;21;30;16;0;0.0;0.0;0.0;0.0;fraca
2016;1;16;22;30;19;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;10;30;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;9;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;9;30;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;1;0;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;18;30;24;0;0.0;0.0;0.0;0.0;fraca
2016;1;8;16;0;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;15;2;30;1;0;1.57;0.0;0.0;1.77;fraca
2016;1;7;10;0;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;23;20;0;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;16;0;28;0;0.0;0.0;0.0;0.0;fraca
2016;1;22;1;30;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;8;0;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;8;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;4;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;2;7;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;2;16;0;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;17;16;0;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;8;18;0;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;5;6;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;17;10;30;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;21;0;22;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;12;0;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;4;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;15;30;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;4;14;30;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;5;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;14;30;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;0;30;16;0;0.0;0.0;0.0;0.0;fraca
2016;1;12;8;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;6;4;0;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;1;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;16;0;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;9;30;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;9;30;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;8;15;0;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;15;0;23;0;0.0;0.0;0.0;0.0;fraca
2016;1;12;16;0;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;2;15;0;17;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;7;0;2;0;0.0;0.0;0.0;0.2;fraca
2016;1;20;8;30;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;12;0;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;23;1;0;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;17;30;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;10;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;7;20;0;24;0;0.0;0.0;0.0;0.0;fraca
2016;1;13;1;30;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;1;30;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;18;30;30;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;7;0;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;16;30;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;22;1;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;2;30;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;14;30;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;11;30;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;23;0;18;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;10;0;23;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;10;0;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;20;0;0;0;1.77;0.0;0.0;1.76;fraca
2016;1;26;11;30;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;1;5;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;12;0;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;5;30;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;15;5;0;0;0;0.2;0.0;0.0;0.0;fraca
2016;1;30;14;0;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;15;1;30;2;0;0.6;0.0;0.0;0.2;fraca
2016;1;12;17;30;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;23;23;0;14;0;0.0;0.0;0.0;0.0;fraca
2016;1;8;13;30;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;1;13;0;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;5;30;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;1;30;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;17;0;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;23;30;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;15;30;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;5;3;0;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;7;30;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;23;0;30;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;2;14;0;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;8;21;0;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;13;19;0;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;1;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;24;15;0;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;6;20;0;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;6;0;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;5;17;0;16;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;14;30;22;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;2;30;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;13;0;30;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;20;0;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;21;14;30;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;5;23;0;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;19;0;0;0;0.2;0.0;0.0;0.0;fraca
2016;1;30;10;30;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;24;2;0;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;6;10;30;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;7;5;30;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;3;0;4;0;0.2;0.0;0.0;0.0;fraca
2016;1;14;4;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;23;0;10;0;2.35;0.0;0.0;1.57;fraca
2016;1;10;12;30;11;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.0;fraca
2016;1;27;23;0;13;0;0.2;0.0;0.0;0.0;fraca
2016;1;17;3;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;15;22;0;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;24;20;30;20;0;0.0;0.0;0.0;0.0;fraca
2016;1;12;19;0;26;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;22;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;0;30;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;10;30;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;5;6;30;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;6;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;21;1;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;16;30;29;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;17;0;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;0;30;14;0;0.0;0.0;0.0;0.0;fraca
2016;1;24;18;0;17;0;6.5;0.0;0.0;0.0;fraca
2016;1;24;3;30;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;23;30;21;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;15;30;11;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.0;fraca
2016;1;11;4;0;4;0;0.2;0.0;0.0;0.79;fraca
2016;1;13;10;30;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;19;30;0;0;0.0;0.0;0.0;1.77;fraca
2016;1;14;9;0;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;21;16;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;18;30;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;16;5;0;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;1;0;0;0;0.2;0.0;0.0;0.0;fraca
2016;1;22;0;0;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;23;30;20;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;23;0;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;14;0;19;0;0.0;0.0;0.0;0.0;fraca
2016;1;11;21;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;27;14;30;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;15;30;33;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;5;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;22;0;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;27;9;30;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;8;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;27;23;30;12;0;0.0;0.0;0.0;0.2;fraca
2016;1;24;16;0;11;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.0;fraca
2016;1;21;0;0;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;13;30;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;13;5;30;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;1;11;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;21;30;19;0;0.0;0.0;0.0;0.4;fraca
2016;1;1;2;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;17;0;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;19;23;0;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;9;30;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;8;0;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;23;6;0;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;4;21;0;18;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;3;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;12;30;22;0;0.0;0.0;0.0;0.0;fraca
2016;1;12;14;0;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;2;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;5;22;0;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;0;30;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;13;22;30;14;0;0.0;0.0;0.0;0.0;fraca
2016;1;7;16;30;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;15;17;30;11;1;0.59;4.143978385008743e-06;0.0016129032258064516;0.4;fraca
2016;1;8;4;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;13;14;30;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;19;2;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;19;15;30;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;11;30;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;12;15;0;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;5;30;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;8;30;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;11;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;16;30;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;2;2;0;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;21;20;30;17;0;0.0;0.0;0.0;0.0;fraca
2016;1;15;16;0;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;16;0;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;16;16;0;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;11;0;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;16;30;35;0;0.0;0.0;0.0;0.0;fraca
2016;1;19;3;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;16;18;0;16;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;0;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;6;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;8;14;30;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;6;23;0;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;16;6;30;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;6;12;30;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;17;7;30;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;13;0;0;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;5;12;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;27;20;30;13;0;1.57;0.0;0.0;1.37;fraca
2016;1;24;5;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;21;0;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;8;7;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;18;30;22;0;0.0;0.0;0.0;0.0;fraca
2016;1;5;2;30;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;20;30;16;0;0.0;0.0;0.0;0.0;fraca
2016;1;13;3;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;2;15;30;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;17;3;30;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;12;7;30;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;8;7;30;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;19;30;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;4;19;0;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;11;14;0;11;0;0.0;0.0;0.0;0.2;fraca
2016;1;12;4;0;0;0;0.0;0.0;0.0;0.59;fraca
2016;1;5;21;30;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;12;30;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;13;16;0;16;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;20;0;23;0;0.0;0.0;0.0;0.0;fraca
2016;1;1;14;30;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;19;0;12;0;0.0;0.0;0.0;0.4;fraca
2016;1;12;1;0;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;12;17;0;19;0;0.0;0.0;0.0;0.0;fraca
2016;1;4;16;30;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;4;30;0;0;0.6;0.0;0.0;0.0;fraca
2016;1;7;23;30;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;8;5;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;16;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;22;13;30;24;0;0.0;0.0;0.0;0.0;fraca
2016;1;23;18;0;19;0;0.0;0.0;0.0;0.0;fraca
2016;1;11;1;30;5;0;0.4;0.0;0.0;0.0;fraca
2016;1;16;5;30;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;11;2;30;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;21;10;0;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;10;0;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;3;30;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;14;0;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;22;4;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;3;30;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;17;30;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;4;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;20;0;8;0;0.4;0.0;0.0;0.0;fraca
2016;1;11;8;30;3;0;0.2;0.0;0.0;0.4;fraca
2016;1;17;7;0;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;23;3;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;6;15;30;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;1;30;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;19;10;0;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;23;16;30;27;0;0.0;0.0;0.0;0.0;fraca
2016;1;11;0;0;11;0;0.98;0.0;0.0;1.18;fraca
2016;1;22;17;30;19;0;0.0;0.0;0.0;0.0;fraca
2016;1;15;13;0;19;0;0.0;0.0;0.0;0.39;fraca
2016;1;27;17;0;7;0;1.18;0.0;0.0;14.77;forte
2016;1;25;1;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;11;18;30;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;21;15;30;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;2;11;30;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;1;22;0;6;0;0.6;0.0;0.0;0.0;fraca
2016;1;5;16;30;14;0;0.0;0.0;0.0;0.0;fraca
2016;1;8;0;30;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;21;22;0;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;4;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;15;0;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;2;22;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;3;30;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;5;30;1;0;1.57;0.0;0.0;0.0;fraca
2016;1;15;2;0;1;0;0.2;0.0;0.0;1.57;fraca
2016;1;7;17;30;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;6;14;0;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;7;0;30;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;18;0;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;13;30;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;15;3;30;1;0;0.4;0.0;0.0;0.6;fraca
2016;1;20;12;30;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;24;21;30;25;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;8;30;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;22;3;30;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;17;0;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;17;11;0;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;6;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;5;0;1;0;0.2;0.0;0.0;1.57;fraca
2016;1;16;23;0;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;23;22;0;18;0;0.0;0.0;0.0;0.0;fraca
2016;1;23;17;0;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;5;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;4;16;0;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;21;11;30;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;6;23;30;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;3;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;6;30;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;19;19;0;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;19;0;23;0;0.0;0.0;0.0;0.0;fraca
2016;1;2;19;0;20;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;20;30;17;0;0.0;0.0;0.0;0.2;fraca
2016;1;13;20;30;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;4;6;30;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;6;16;30;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;21;30;18;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;21;30;0;0;2.36;0.0;0.0;0.59;fraca
2016;1;6;22;0;21;0;0.0;0.0;0.0;0.0;fraca
2016;1;13;11;30;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;15;16;30;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;13;30;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;11;12;0;11;0;0.2;0.0;0.0;0.0;fraca
2016;1;13;19;30;23;0;0.0;0.0;0.0;0.0;fraca
2016;1;4;0;30;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;12;12;30;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;12;16;30;21;0;0.0;0.0;0.0;0.0;fraca
2016;1;19;13;30;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;18;30;23;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;15;0;16;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;13;0;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;5;15;0;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;27;15;0;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;12;30;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;24;19;0;17;0;0.0;0.0;0.0;0.0;fraca
2016;1;5;10;30;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;17;0;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;16;0;14;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;6;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;12;13;0;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;18;0;28;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;15;30;18;0;0.0;0.0;0.0;0.0;fraca
